Kobe Bryant
Feb 21 	@ UTA 	L 88 - 102 	4 	0 - 0 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	1 	1 	0
Feb 20 	@ LAL 	L 111 - 115 	9 	1 - 2 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	1 	0 	2 	2
Feb 18 	vs. ORL 	W 117 - 85 	19 	3 - 3 	0 - 0 	5 - 10 	3 	5 	8 	0 	0 	0 	0 	4 	11
Feb 09 	@ MEM 	L 80 - 85 	8 	1 - 1 	0 - 0 	1 - 2 	0 	1 	1 	0 	0 	0 	0 	1 	3
Feb 04 	vs. CHI 	L 93 - 107 	11 	0 - 7 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	1 	0 	1 	0
Feb 02 	vs. POR 	L 89 - 97 	8 	2 - 2 	0 - 0 	2 - 2 	0 	0 	0 	1 	0 	0 	0 	1 	6
Sean Marks
Mar 31 	@ SAC 	W 111 - 110 	18 	1 - 2 	0 - 0 	1 - 2 	2 	2 	4 	0 	0 	1 	1 	3 	3
Mar 29 	vs. SAS 	W 90 - 86 	16 	2 - 4 	0 - 0 	0 - 0 	3 	2 	5 	0 	0 	2 	0 	4 	4
Mar 27 	@ NYK 	L 93 - 103 	11 	1 - 3 	0 - 0 	0 - 0 	2 	2 	4 	0 	0 	0 	3 	2 	2
Mar 25 	vs. DEN 	L 88 - 101 	14 	1 - 2 	0 - 1 	2 - 4 	1 	4 	5 	0 	0 	1 	0 	2 	4
Mar 22 	vs. GSW 	W 99 - 89 	15 	0 - 3 	0 - 0 	0 - 0 	2 	2 	4 	0 	0 	0 	1 	0 	0
Mar 20 	vs. MEM 	W 96 - 84 	16 	2 - 2 	0 - 0 	0 - 0 	2 	2 	4 	0 	1 	0 	0 	4 	4
Mar 18 	vs. MIN 	W 94 - 93 	16 	2 - 2 	0 - 0 	2 - 2 	0 	1 	1 	0 	0 	1 	1 	3 	6
Mar 16 	vs. HOU 	L 84 - 95 	15 	2 - 3 	0 - 0 	2 - 2 	0 	1 	1 	0 	0 	1 	0 	0 	6
Mar 09 	@ ATL 	L 79 - 89 	7 	0 - 0 	0 - 0 	2 - 2 	0 	0 	0 	0 	0 	0 	0 	0 	2
Mar 07 	vs. OKC 	W 108 - 90 	10 	0 - 1 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	0
Mar 05 	vs. DAL 	W 104 - 88 	15 	2 - 3 	0 - 0 	0 - 0 	2 	1 	3 	0 	0 	0 	0 	3 	4
Mar 02 	@ PHI 	W 98 - 91 	11 	1 - 1 	0 - 0 	1 - 2 	0 	1 	1 	1 	0 	0 	1 	0 	3
Mar 01 	@ NJN 	W 99 - 96 	10 	1 - 3 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	1 	0 	2 	2
Chris Paul
Mar 31 	@  SAC 	W 111 - 110 	42 	5 - 15 	0 - 1 	5 - 6 	0 	8 	8 	15 	1 	0 	1 	5 	15
Mar 29 	vs. SAS 	W 90 - 86 	42 	8 - 18 	1 - 2 	9 - 9 	1 	6 	7 	9 	2 	0 	2 	3 	26
Mar 27 	@ NYK 	L 93 - 103 	40 	8 - 18 	1 - 3 	5 - 6 	0 	2 	2 	10 	3 	0 	3 	2 	22
Mar 25 	vs. DEN 	L 88 - 101 	40 	5 - 11 	0 - 1 	9 - 10 	1 	5 	6 	13 	2 	0 	6 	1 	19
Mar 22 	vs. GSW 	W 99 - 89 	39 	9 - 20 	2 - 3 	7 - 7 	1 	7 	8 	8 	2 	0 	4 	1 	27
Mar 20 	vs. MEM 	W 96 - 84 	41 	12 - 18 	0 - 1 	8 - 8 	0 	5 	5 	9 	5 	0 	2 	2 	32
Mar 18 	vs. MIN 	W 94 - 93 	41 	10 - 21 	1 - 2 	5 - 6 	0 	4 	4 	10 	5 	0 	2 	0 	26
Mar 16 	vs. HOU 	L 84 - 95 	44 	9 - 21 	0 - 1 	11 - 11 	1 	5 	6 	11 	6 	0 	2 	3 	29
Mar 14 	@ CHI 	L 79 - 97 	36 	13 - 20 	0 - 0 	3 - 3 	1 	5 	6 	6 	0 	0 	1 	2 	29
Mar 13 	@ MIL 	W 95 - 86 	41 	9 - 15 	0 - 0 	12 - 12 	1 	5 	6 	9 	4 	0 	3 	3 	30
Mar 11 	@ WAS 	W 109 - 98 	40 	11 - 16 	0 - 0 	8 - 9 	2 	8 	10 	13 	4 	0 	3 	2 	30
Mar 09 	@ ATL 	L 79 - 89 	42 	8 - 19 	0 - 3 	8 - 8 	1 	3 	4 	10 	3 	0 	6 	2 	24
Mar 07 	vs. OKC 	W 108 - 90 	36 	10 - 16 	0 - 2 	1 - 1 	1 	5 	6 	14 	6 	0 	5 	5 	21
Mar 05 	vs. DAL 	W 104 - 88 	36 	10 - 18 	1 - 2 	6 - 6 	1 	3 	4 	15 	1 	0 	2 	3 	27
Mar 02 	@ PHI 	W 98 - 91 	44 	6 - 16 	2 - 2 	2 - 2 	1 	3 	4 	12 	3 	0 	5 	5 	16
Mar 01 	@ NJN 	W 99 - 96 	42 	6 - 18 	0 - 4 	2 - 3 	1 	7 	8 	9 	4 	0 	4 	1 	14
Morris Peterson
Mar 31 	@  SAC 	W 111 - 110 	7 	0 - 2 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	0 	0 	2 	0
Mar 29 	vs. SAS 	W 90 - 86 	6 	0 - 1 	0 - 0 	0 - 0 	0 	2 	2 	0 	0 	0 	0 	0 	0
Mar 27 	@ NYK 	L 93 - 103 	20 	3 - 6 	3 - 4 	0 - 0 	0 	3 	3 	1 	3 	0 	0 	2 	9
Mar 25 	vs. DEN 	L 88 - 101 	22 	2 - 4 	2 - 3 	0 - 0 	1 	3 	4 	1 	0 	0 	0 	0 	6
Mar 22 	vs. GSW 	W 99 - 89 	18 	1 - 5 	1 - 3 	0 - 0 	0 	2 	2 	0 	1 	0 	1 	1 	3
Mar 20 	vs. MEM 	W 96 - 84 	10 	1 - 4 	0 - 1 	0 - 0 	0 	1 	1 	1 	0 	0 	0 	2 	2
Mar 18 	vs. MIN 	W 94 - 93 	15 	3 - 6 	1 - 2 	1 - 2 	0 	2 	2 	0 	0 	0 	0 	3 	8
Mar 16 	vs. HOU 	L 84 - 95 	4 	1 - 2 	1 - 1 	0 - 0 	1 	0 	1 	0 	0 	0 	1 	0 	3
Mar 14 	@ CHI 	L 79 - 97 	10 	1 - 4 	0 - 3 	0 - 0 	1 	0 	1 	0 	1 	0 	0 	0 	2
James Posey
Mar 27 	@  NYK 	L 93 - 103 	27 	3 - 8 	1 - 4 	0 - 0 	0 	3 	3 	1 	2 	0 	2 	2 	7
Mar 25 	vs. DEN 	L 88 - 101 	31 	0 - 4 	0 - 3 	5 - 5 	0 	1 	1 	0 	0 	1 	3 	4 	5
Mar 22 	vs. GSW 	W 99 - 89 	30 	2 - 8 	0 - 2 	0 - 0 	1 	9 	10 	3 	1 	0 	0 	3 	4
Mar 20 	vs. MEM 	W 96 - 84 	26 	1 - 6 	1 - 3 	0 - 0 	2 	6 	8 	1 	1 	0 	1 	2 	3
Mar 18 	vs. MIN 	W 94 - 93 	29 	2 - 8 	0 - 5 	1 - 1 	1 	6 	7 	2 	0 	0 	1 	4 	5
Mar 16 	vs. HOU 	L 84 - 95 	30 	2 - 6 	1 - 3 	2 - 2 	1 	2 	3 	1 	0 	0 	1 	4 	7
Mar 14 	@ CHI 	L 79 - 97 	24 	2 - 7 	0 - 3 	0 - 0 	2 	4 	6 	0 	0 	0 	0 	1 	4
Mar 13 	@ MIL 	W 95 - 86 	34 	3 - 10 	1 - 6 	3 - 3 	0 	1 	1 	1 	2 	0 	3 	3 	10
Mar 11 	@ WAS 	W 109 - 98 	28 	5 - 8 	3 - 6 	2 - 3 	1 	5 	6 	2 	2 	0 	2 	3 	15
Mar 09 	@ ATL 	L 79 - 89 	34 	2 - 6 	1 - 4 	0 - 0 	0 	7 	7 	2 	0 	0 	1 	3 	5
Mar 07 	vs. OKC 	W 108 - 90 	23 	4 - 7 	3 - 5 	0 - 0 	0 	4 	4 	0 	0 	0 	2 	0 	11
Mar 05 	vs. DAL 	W 104 - 88 	29 	3 - 7 	0 - 2 	0 - 0 	1 	3 	4 	0 	1 	0 	0 	2 	6
Mar 02 	@ PHI 	W 98 - 91 	27 	4 - 9 	3 - 6 	5 - 6 	1 	11 	12 	0 	1 	0 	1 	4 	16
Mar 01 	@ NJN 	W 99 - 96 	31 	2 - 8 	1 - 5 	3 - 4 	0 	4 	4 	0 	0 	0 	0 	3 	8
Predrag Stojakovic
Mar 02 	@  PHI 	W 98 - 91 	27 	2 - 6 	2 - 3 	0 - 0 	0 	3 	3 	1 	0 	0 	0 	0 	6
Mar 01 	@ NJN 	W 99 - 96 	33 	3 - 11 	3 - 11 	2 - 2 	0 	6 	6 	1 	1 	0 	1 	4 	11
Feb 27 	vs. MIL 	W 95 - 94 	39 	5 - 15 	3 - 10 	0 - 0 	1 	3 	4 	1 	1 	0 	1 	0 	13
Feb 25 	vs. DET 	W 90 - 87 	36 	7 - 13 	3 - 6 	0 - 0 	1 	4 	5 	1 	0 	0 	0 	1 	17
Feb 23 	@ SAC 	W 112 - 105 	39 	6 - 14 	2 - 7 	4 - 5 	1 	7 	8 	2 	1 	0 	0 	4 	18
Feb 21 	@ UTA 	L 88 - 102 	36 	3 - 8 	1 - 4 	1 - 1 	2 	9 	11 	1 	0 	0 	2 	2 	8
Feb 20 	@ LAL 	L 111 - 115 	29 	2 - 11 	1 - 8 	0 - 0 	0 	2 	2 	1 	0 	0 	0 	3 	5
Feb 18 	vs. ORL 	W 117 - 85 	30 	4 - 9 	1 - 5 	1 - 1 	0 	3 	3 	1 	1 	0 	0 	2 	10
Feb 17 	@ OKC 	W 100 - 98 	36 	4 - 10 	3 - 7 	0 - 0 	0 	5 	5 	1 	0 	0 	2 	1 	11
Feb 11 	vs. BOS 	L 77 - 89 	31 	3 - 12 	1 - 6 	1 - 1 	1 	5 	6 	2 	1 	0 	0 	2 	8
Feb 09 	@ MEM 	L 80 - 85 	36 	7 - 22 	1 - 7 	8 - 8 	3 	4 	7 	1 	2 	0 	2 	2 	23
Feb 08 	vs. MIN 	W 101 - 97 	40 	2 - 11 	0 - 6 	7 - 7 	0 	6 	6 	1 	2 	0 	2 	2 	11
Feb 06 	vs. TOR 	W 101 - 92 	44 	9 - 18 	7 - 11 	3 - 3 	1 	4 	5 	2 	0 	0 	0 	3 	28
Feb 04 	vs. CHI 	L 93 - 107 	38 	8 - 14 	3 - 6 	5 - 5 	3 	4 	7 	2 	3 	0 	3 	0 	24
Feb 02 	vs. POR 	L 89 - 97 	39 	6 - 17 	3 - 9 	3 - 3 	2 	2 	4 	0 	4 	0 	0 	1 	18
David West
Mar 31 	@  SAC 	W 111 - 110 	43 	15 - 25 	0 - 0 	10 - 10 	3 	6 	9 	6 	1 	1 	3 	1 	40
Mar 29 	vs. SAS 	W 90 - 86 	42 	6 - 18 	0 - 0 	11 - 11 	2 	14 	16 	1 	0 	0 	2 	2 	23
Mar 27 	@ NYK 	L 93 - 103 	42 	11 - 19 	0 - 1 	7 - 7 	2 	5 	7 	1 	1 	0 	2 	4 	29
Mar 25 	vs. DEN 	L 88 - 101 	42 	6 - 19 	0 - 0 	6 - 6 	2 	6 	8 	2 	0 	0 	2 	3 	18
Mar 22 	vs. GSW 	W 99 - 89 	42 	11 - 19 	0 - 0 	1 - 3 	1 	3 	4 	6 	2 	0 	5 	5 	23
Mar 20 	vs. MEM 	W 96 - 84 	42 	11 - 22 	0 - 0 	7 - 8 	1 	6 	7 	1 	1 	0 	2 	3 	29
Mar 18 	vs. MIN 	W 94 - 93 	34 	3 - 13 	0 - 0 	8 - 10 	3 	5 	8 	3 	0 	0 	4 	4 	14
Mar 16 	vs. HOU 	L 84 - 95 	42 	7 - 17 	0 - 0 	2 - 2 	5 	8 	13 	0 	0 	4 	3 	4 	16
Mar 14 	@ CHI 	L 79 - 97 	34 	4 - 14 	0 - 0 	2 - 2 	3 	1 	4 	1 	1 	2 	2 	2 	10
Mar 13 	@ MIL 	W 95 - 86 	38 	8 - 15 	0 - 0 	5 - 6 	2 	8 	10 	2 	0 	1 	4 	2 	21
Mar 11 	@ WAS 	W 109 - 98 	38 	6 - 12 	0 - 0 	1 - 1 	3 	6 	9 	4 	0 	1 	0 	2 	13
Mar 09 	@ ATL 	L 79 - 89 	44 	8 - 21 	0 - 1 	0 - 0 	3 	17 	20 	0 	0 	1 	1 	3 	16
Mar 07 	vs. OKC 	W 108 - 90 	40 	6 - 14 	0 - 0 	2 - 2 	4 	8 	12 	3 	2 	0 	2 	1 	14
Mar 05 	vs. DAL 	W 104 - 88 	40 	8 - 16 	0 - 0 	3 - 5 	2 	8 	10 	3 	0 	3 	2 	3 	19
Mar 02 	@ PHI 	W 98 - 91 	45 	12 - 26 	0 - 0 	6 - 6 	5 	5 	10 	5 	0 	0 	2 	3 	30
Mar 01 	@ NJN 	W 99 - 96 	43 	10 - 20 	0 - 0 	12 - 13 	5 	6 	11 	3 	1 	0 	2 	3 	32
Julian Wright
Mar 31 	@  SAC 	W 111 - 110 	31 	7 - 8 	0 - 0 	0 - 1 	1 	4 	5 	2 	0 	1 	2 	2 	14
Mar 29 	vs. SAS 	W 90 - 86 	31 	4 - 9 	0 - 1 	1 - 1 	1 	1 	2 	0 	2 	0 	2 	1 	9
Mar 27 	@ NYK 	L 93 - 103 	35 	5 - 14 	0 - 2 	1 - 2 	7 	7 	14 	0 	1 	1 	1 	2 	11
Mar 25 	vs. DEN 	L 88 - 101 	24 	4 - 10 	0 - 0 	1 - 1 	1 	4 	5 	0 	0 	2 	0 	3 	9
Mar 22 	vs. GSW 	W 99 - 89 	23 	2 - 6 	0 - 2 	0 - 0 	0 	5 	5 	0 	0 	4 	0 	4 	4
Mar 20 	vs. MEM 	W 96 - 84 	27 	3 - 6 	0 - 1 	2 - 2 	2 	5 	7 	4 	4 	1 	1 	1 	8
Mar 18 	vs. MIN 	W 94 - 93 	19 	3 - 6 	0 - 1 	0 - 0 	1 	2 	3 	2 	1 	0 	0 	0 	6
Mar 16 	vs. HOU 	L 84 - 95 	19 	3 - 10 	0 - 0 	0 - 0 	1 	2 	3 	0 	1 	0 	1 	2 	6
Mar 14 	@ CHI 	L 79 - 97 	22 	3 - 4 	0 - 0 	1 - 2 	1 	2 	3 	0 	1 	0 	2 	1 	7
Mar 13 	@ MIL 	W 95 - 86 	19 	2 - 6 	0 - 0 	1 - 2 	2 	1 	3 	0 	0 	1 	1 	0 	5
Mar 11 	@ WAS 	W 109 - 98 	20 	2 - 4 	0 - 1 	0 - 0 	2 	3 	5 	0 	0 	0 	2 	0 	4
Mar 09 	@ ATL 	L 79 - 89 	25 	6 - 11 	0 - 2 	0 - 0 	2 	2 	4 	2 	2 	0 	1 	3 	12
Mar 07 	vs. OKC 	W 108 - 90 	34 	8 - 10 	1 - 2 	3 - 4 	2 	5 	7 	3 	1 	1 	3 	1 	20
Mar 05 	vs. DAL 	W 104 - 88 	22 	3 - 5 	0 - 1 	0 - 0 	0 	2 	2 	0 	1 	0 	2 	1 	6
Mar 02 	@ PHI 	W 98 - 91 	3 	0 - 1 	0 - 0 	0 - 0 	1 	0 	1 	0 	0 	0 	0 	0 	0
Matt Bonner
Mar 31 	vs. OKC 	L 95 - 96 	33 	4 - 7 	1 - 2 	0 - 0 	1 	0 	1 	0 	2 	0 	0 	1 	9
Mar 29 	@ NOH 	L 86 - 90 	18 	3 - 7 	1 - 5 	0 - 0 	2 	5 	7 	2 	1 	0 	0 	4 	7
Mar 27 	vs. LAC 	W 111 - 98 	25 	4 - 7 	2 - 4 	0 - 0 	1 	1 	2 	2 	0 	1 	0 	2 	10
Mar 25 	@ ATL 	W 102 - 92 	39 	3 - 6 	0 - 1 	2 - 2 	1 	6 	7 	0 	1 	0 	0 	3 	8
Mar 24 	vs. GSW 	W 107 - 106 	22 	4 - 6 	2 - 4 	0 - 0 	0 	2 	2 	2 	0 	0 	0 	3 	10
Mar 22 	vs. HOU 	L 85 - 87 	21 	3 - 5 	0 - 1 	1 - 1 	0 	2 	2 	0 	0 	0 	0 	1 	7
Mar 20 	vs. BOS 	L 77 - 80 	30 	3 - 6 	1 - 3 	0 - 0 	1 	6 	7 	1 	0 	1 	0 	1 	7
Mar 17 	vs. MIN 	W 93 - 86 	26 	3 - 9 	0 - 6 	2 - 2 	1 	5 	6 	0 	1 	1 	0 	2 	8
Mar 16 	@ OKC 	L 76 - 78 	31 	4 - 10 	2 - 5 	0 - 0 	1 	7 	8 	0 	1 	0 	0 	2 	10
Mar 14 	@ HOU 	W 88 - 85 	29 	1 - 6 	0 - 1 	0 - 0 	1 	9 	10 	2 	1 	1 	0 	2 	2
Mar 12 	vs. LAL 	L 95 - 102 	13 	1 - 3 	1 - 2 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	1 	3
Mar 10 	vs. CHA 	W 100 - 86 	15 	1 - 1 	1 - 1 	0 - 0 	1 	5 	6 	2 	1 	0 	0 	2 	3
Mar 08 	vs. PHX 	W 103 - 98 	23 	2 - 5 	1 - 3 	0 - 0 	0 	5 	5 	0 	0 	0 	0 	2 	5
Mar 06 	vs. WAS 	W 100 - 78 	21 	2 - 9 	0 - 5 	0 - 0 	1 	3 	4 	1 	0 	0 	2 	1 	4
Mar 04 	@ DAL 	L 102 - 107 	22 	5 - 8 	1 - 3 	0 - 1 	1 	2 	3 	0 	0 	0 	0 	6 	11
Mar 02 	@ LAC 	W 106 - 78 	23 	6 - 12 	2 - 6 	0 - 0 	2 	1 	3 	0 	2 	0 	0 	2 	14
Mar 01 	@ POR 	L 84 - 102 	25 	3 - 6 	2 - 4 	0 - 0 	0 	4 	4 	0 	0 	0 	0 	4 	8
Bruce Bowen
Mar 27 	vs. LAC 	W 111 - 98 	16 	0 - 1 	0 - 0 	0 - 0 	0 	1 	1 	0 	1 	0 	1 	0 	0
Mar 25 	@ ATL 	W 102 - 92 	4 	0 - 0 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	1 	0 	0
Mar 24 	vs. GSW 	W 107 - 106 	28 	2 - 8 	0 - 2 	0 - 1 	0 	2 	2 	0 	0 	0 	0 	1 	4
Mar 22 	vs. HOU 	L 85 - 87 	13 	0 - 1 	0 - 1 	0 - 0 	1 	2 	3 	0 	0 	1 	0 	1 	0
Mar 20 	vs. BOS 	L 77 - 80 	20 	1 - 2 	0 - 0 	0 - 0 	0 	1 	1 	0 	0 	2 	0 	1 	2
Mar 17 	vs. MIN 	W 93 - 86 	22 	1 - 4 	1 - 1 	0 - 0 	0 	3 	3 	1 	1 	0 	0 	0 	3
Mar 16 	@ OKC 	L 76 - 78 	4 	0 - 0 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	1 	0
Mar 14 	@ HOU 	W 88 - 85 	0 	0 - 0 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	0 	0
Mar 12 	vs. LAL 	L 95 - 102 	12 	0 - 0 	0 - 0 	0 - 0 	0 	2 	2 	0 	0 	0 	0 	0 	0
Mar 10 	vs. CHA 	W 100 - 86 	19 	2 - 2 	1 - 1 	0 - 0 	1 	4 	5 	3 	0 	0 	1 	1 	5
Mar 08 	vs. PHX 	W 103 - 98 	30 	1 - 5 	1 - 5 	0 - 0 	1 	2 	3 	0 	0 	0 	0 	3 	3
Mar 06 	vs. WAS 	W 100 - 78 	17 	1 - 2 	1 - 2 	0 - 0 	0 	4 	4 	1 	1 	0 	0 	1 	3
Mar 04 	@ DAL 	L 102 - 107 	24 	1 - 3 	1 - 3 	0 - 0 	0 	1 	1 	1 	0 	0 	0 	1 	3
Mar 02 	@ LAC 	W 106 - 78 	12 	1 - 2 	1 - 2 	0 - 0 	1 	1 	2 	1 	1 	0 	1 	0 	3
Mar 01 	@ POR 	L 84 - 102 	19 	2 - 4 	1 - 2 	0 - 0 	1 	1 	2 	0 	0 	1 	0 	0 	5
Tim Duncan
Mar 31 	vs. OKC 	L 95 - 96 	36 	9 - 12 	0 - 0 	3 - 7 	5 	7 	12 	4 	0 	2 	1 	1 	21
Mar 29 	@ NOH 	L 86 - 90 	36 	6 - 14 	0 - 0 	7 - 9 	6 	9 	15 	2 	0 	1 	2 	1 	19
Mar 27 	vs. LAC 	W 111 - 98 	14 	5 - 6 	0 - 0 	3 - 4 	1 	5 	6 	2 	0 	2 	0 	0 	13
Mar 24 	vs. GSW 	W 107 - 106 	24 	5 - 9 	0 - 0 	11 - 13 	2 	8 	10 	4 	1 	2 	1 	1 	21
Mar 22 	vs. HOU 	L 85 - 87 	34 	8 - 22 	0 - 0 	7 - 8 	1 	5 	6 	2 	1 	0 	2 	2 	23
Mar 20 	vs. BOS 	L 77 - 80 	32 	6 - 15 	0 - 0 	3 - 4 	1 	8 	9 	3 	0 	1 	2 	1 	15
Mar 16 	@ OKC 	L 76 - 78 	35 	6 - 13 	0 - 0 	2 - 5 	0 	12 	12 	1 	0 	2 	4 	0 	14
Mar 14 	@ HOU 	W 88 - 85 	33 	7 - 18 	0 - 0 	1 - 2 	4 	8 	12 	4 	2 	1 	1 	2 	15
Mar 12 	vs. LAL 	L 95 - 102 	39 	6 - 13 	0 - 0 	4 - 7 	2 	9 	11 	5 	0 	1 	2 	3 	16
Mar 10 	vs. CHA 	W 100 - 86 	34 	7 - 18 	0 - 0 	4 - 5 	2 	9 	11 	1 	1 	1 	1 	2 	18
Mar 08 	vs. PHX 	W 103 - 98 	31 	5 - 9 	0 - 0 	7 - 12 	3 	12 	15 	4 	0 	2 	1 	1 	17
Mar 06 	vs. WAS 	W 100 - 78 	18 	2 - 5 	0 - 0 	1 - 2 	0 	5 	5 	0 	0 	2 	5 	4 	5
Mar 04 	@ DAL 	L 102 - 107 	39 	7 - 21 	0 - 0 	5 - 7 	7 	5 	12 	5 	1 	2 	1 	3 	19
Mar 02 	@ LAC 	W 106 - 78 	28 	7 - 11 	0 - 0 	4 - 5 	4 	8 	12 	6 	3 	2 	1 	1 	18
Mar 01 	@ POR 	L 84 - 102 	26 	6 - 15 	0 - 0 	2 - 4 	2 	2 	4 	2 	3 	0 	2 	1 	14
Michael Finley
Mar 31 	vs. OKC 	L 95 - 96 	35 	5 - 16 	4 - 10 	0 - 0 	2 	3 	5 	4 	0 	0 	1 	0 	14
Mar 29 	@ NOH 	L 86 - 90 	34 	5 - 12 	2 - 6 	0 - 0 	0 	2 	2 	2 	1 	0 	1 	1 	12
Mar 27 	vs. LAC 	W 111 - 98 	20 	4 - 8 	3 - 6 	0 - 0 	0 	2 	2 	1 	1 	0 	0 	1 	11
Mar 25 	@ ATL 	W 102 - 92 	38 	5 - 12 	3 - 5 	0 - 0 	1 	5 	6 	1 	2 	0 	0 	0 	13
Mar 24 	vs. GSW 	W 107 - 106 	27 	2 - 6 	1 - 3 	0 - 0 	0 	1 	1 	0 	1 	0 	0 	0 	5
Mar 22 	vs. HOU 	L 85 - 87 	25 	0 - 1 	0 - 0 	0 - 0 	0 	4 	4 	0 	1 	0 	1 	3 	0
Mar 20 	vs. BOS 	L 77 - 80 	29 	2 - 9 	2 - 7 	1 - 3 	0 	2 	2 	2 	0 	0 	0 	0 	7
Mar 17 	vs. MIN 	W 93 - 86 	32 	3 - 9 	1 - 2 	2 - 2 	1 	5 	6 	1 	0 	0 	1 	2 	9
Mar 16 	@ OKC 	L 76 - 78 	39 	3 - 10 	1 - 4 	0 - 0 	2 	2 	4 	2 	1 	0 	0 	2 	7
Mar 14 	@ HOU 	W 88 - 85 	37 	6 - 14 	5 - 7 	0 - 0 	0 	4 	4 	0 	1 	1 	1 	2 	17
Mar 12 	vs. LAL 	L 95 - 102 	39 	10 - 17 	5 - 6 	0 - 0 	0 	3 	3 	0 	1 	0 	1 	3 	25
Mar 10 	vs. CHA 	W 100 - 86 	28 	4 - 6 	2 - 4 	0 - 0 	0 	2 	2 	2 	0 	0 	1 	1 	10
Mar 08 	vs. PHX 	W 103 - 98 	30 	4 - 7 	2 - 3 	1 - 2 	0 	3 	3 	2 	0 	0 	2 	1 	11
Mar 06 	vs. WAS 	W 100 - 78 	20 	5 - 9 	2 - 5 	0 - 0 	0 	3 	3 	3 	1 	0 	0 	0 	12
Mar 04 	@ DAL 	L 102 - 107 	37 	2 - 8 	0 - 3 	1 - 2 	0 	4 	4 	2 	1 	0 	0 	2 	5
Mar 02 	@ LAC 	W 106 - 78 	26 	5 - 11 	4 - 7 	0 - 0 	0 	2 	2 	0 	0 	0 	1 	1 	14
Mar 01 	@ POR 	L 84 - 102 	15 	0 - 1 	0 - 0 	0 - 0 	0 	0 	0 	1 	0 	0 	0 	0 	0
Manu Ginobili
Feb 11 	@  TOR 	L 89 - 91 	34 	12 - 23 	4 - 7 	4 - 5 	0 	7 	7 	4 	3 	0 	2 	0 	32
Feb 10 	@ NJN 	W 108 - 93 	27 	3 - 6 	0 - 2 	3 - 3 	0 	6 	6 	6 	1 	0 	3 	3 	9
Feb 08 	@ BOS 	W 105 - 99 	31 	6 - 11 	2 - 4 	5 - 5 	1 	2 	3 	3 	3 	1 	4 	1 	19
Feb 02 	@ GSW 	W 110 - 105 	35 	10 - 23 	1 - 6 	11 - 12 	1 	2 	3 	3 	2 	1 	3 	4 	32
Drew Gooden
Mar 31 	vs. OKC 	L 95 - 96 	9 	2 - 6 	0 - 0 	0 - 0 	2 	0 	2 	1 	1 	0 	0 	2 	4
Mar 29 	@ NOH 	L 86 - 90 	19 	4 - 5 	0 - 0 	1 - 2 	1 	0 	1 	1 	0 	0 	1 	3 	9
Mar 27 	vs. LAC 	W 111 - 98 	19 	6 - 9 	0 - 0 	2 - 2 	2 	3 	5 	0 	0 	0 	0 	4 	14
Mar 25 	@ ATL 	W 102 - 92 	24 	3 - 6 	0 - 0 	3 - 4 	1 	3 	4 	0 	0 	0 	1 	3 	9
Mar 24 	vs. GSW 	W 107 - 106 	9 	1 - 4 	0 - 0 	2 - 2 	0 	6 	6 	0 	0 	0 	2 	1 	4
Mar 22 	vs. HOU 	L 85 - 87 	7 	2 - 5 	0 - 0 	0 - 0 	2 	1 	3 	0 	0 	0 	2 	1 	4
Mar 20 	vs. BOS 	L 77 - 80 	16 	2 - 6 	0 - 0 	3 - 4 	0 	7 	7 	0 	0 	1 	0 	3 	7
Mar 17 	vs. MIN 	W 93 - 86 	6 	0 - 4 	0 - 0 	0 - 0 	1 	2 	3 	0 	0 	0 	0 	0 	0
Mar 16 	@ OKC 	L 76 - 78 	15 	3 - 5 	0 - 0 	0 - 0 	2 	3 	5 	0 	0 	0 	0 	1 	6
Mar 14 	@ HOU 	W 88 - 85 	15 	5 - 10 	0 - 0 	3 - 4 	1 	3 	4 	0 	0 	0 	1 	2 	13
Mar 12 	vs. LAL 	L 95 - 102 	4 	1 - 1 	0 - 0 	0 - 0 	0 	4 	4 	0 	0 	0 	1 	0 	2
George Hill
Mar 29 	@  NOH 	L 86 - 90 	5 	0 - 1 	0 - 1 	0 - 0 	0 	1 	1 	1 	1 	0 	0 	0 	0
Mar 27 	vs. LAC 	W 111 - 98 	26 	4 - 10 	0 - 2 	0 - 0 	1 	0 	1 	0 	2 	0 	1 	3 	8
Mar 24 	vs. GSW 	W 107 - 106 	8 	0 - 2 	0 - 0 	0 - 0 	0 	1 	1 	1 	0 	0 	1 	2 	0
Mar 22 	vs. HOU 	L 85 - 87 	7 	0 - 2 	0 - 0 	0 - 0 	0 	0 	0 	0 	0 	0 	0 	1 	0
Mar 20 	vs. BOS 	L 77 - 80 	22 	2 - 5 	0 - 1 	0 - 0 	0 	2 	2 	1 	0 	0 	1 	2 	4
